customer,instance_name,uri,servicename,healthcheck_flag,remote_name,status,final_status,transaction_date,hour,partner,transaction_count,bytes_sent,bytes_received
Blognation,api-gateway-17,/customers/3037,ConfigService,False,SensorArrayA1,Completed,Failed,2022-10-15,0,Partner7,97,967785,301342
Youfeed,api-gateway-02,/customers/4194,LoggingService,False,AzureBlobStorage,Pending,Pending,2022-10-28,13,Partner7,128,31487,962488
Avavee,api-gateway-21,/customers/6543,PaymentGateway,False,SensorArrayA1,Completed,Completed,2020-03-12,23,Partner5,537,307009,246705
Brainsphere,api-gateway-04,/customers/7570,MessageQueueService,False,AuthService,Pending,Pending,2020-03-27,21,Partner5,263,805315,514157
Agivu,api-gateway-51,/customers/7370,ConfigService,True,SmartLock-Entrance,Pending,Completed,2022-02-15,1,Partner7,557,720015,534966
Fiveclub,api-gateway-41,/customers/2718,MessageQueueService,False,192.168.1.10,Pending,Completed,2022-11-02,0,Partner3,529,420013,98375
DabZ,api-gateway-70,/customers/9854,CatalogService,True,AWS_S3,Failed,Failed,2020-11-21,13,Partner3,200,106812,687028
Blognation,api-gateway-11,/customers/3122,CatalogService,False,SensorArrayA1,Completed,Failed,2022-02-06,0,Partner9,292,886244,173395
Demizz,api-gateway-40,/customers/5515,MessageQueueService,True,AzureBlobStorage,Pending,Failed,2020-06-26,21,Partner7,360,108721,833484
Twitterlist,api-gateway-51,/customers/2880,PaymentGateway,True,SmartLock-Entrance,Pending,Failed,2021-07-16,14,Partner2,768,322434,915902
Zooxo,api-gateway-22,/customers/1595,PaymentGateway,False,192.168.1.10,Pending,Failed,2022-01-16,9,Partner1,701,7714,972179
Muxo,api-gateway-00,/customers/9425,ConfigService,True,BillingService,Pending,Completed,2022-07-30,2,Partner9,853,727098,343399
Brainsphere,api-gateway-69,/customers/8817,NotificationEngine,False,SalesforceCRM,Pending,Failed,2020-12-08,3,Partner4,19,905086,748191
Aibox,api-gateway-60,/customers/9388,PaymentGateway,False,BillingService,Failed,Failed,2022-05-24,1,Partner1,24,217559,818544
Skyba,api-gateway-13,/customers/0585,CatalogService,True,BillingService,Pending,Pending,2022-10-02,0,Partner9,366,318106,623540
Rhyloo,api-gateway-76,/customers/2514,NotificationEngine,True,BillingService,Completed,Failed,2021-02-18,4,Partner2,782,545503,880975
Kimia,api-gateway-43,/customers/7920,ConfigService,True,BillingService,Pending,Completed,2022-12-23,7,Partner2,252,59011,234232
Midel,api-gateway-89,/customers/7325,UserService,True,SalesforceCRM,Failed,Completed,2021-06-09,15,Partner8,680,267105,524933
Voonte,api-gateway-88,/customers/7194,LoggingService,True,AuthService,Pending,Pending,2020-06-21,7,Partner5,281,525667,280211
Skinix,api-gateway-20,/customers/9031,LoggingService,False,SalesforceCRM,Pending,Pending,2020-03-06,23,Partner3,287,18587,383749
Zoonoodle,api-gateway-49,/customers/8486,UserService,False,192.168.1.10,Completed,Pending,2022-07-28,20,Partner1,831,249758,824899
Demizz,api-gateway-51,/customers/6815,InventoryModule,True,Server42,Pending,Failed,2021-04-05,12,Partner8,879,358042,766516
Devbug,api-gateway-98,/customers/6248,PaymentGateway,True,KongGateway,Completed,Completed,2020-04-28,3,Partner7,287,931746,580345
Blogpad,api-gateway-13,/customers/5287,ConfigService,True,SmartLock-Entrance,Pending,Failed,2021-02-08,5,Partner8,441,343134,155712
Twinder,api-gateway-08,/customers/7035,CatalogService,True,DBCluster01,Pending,Completed,2021-03-13,9,Partner9,108,192462,552749
Linklinks,api-gateway-38,/customers/5825,LoggingService,True,GooglePubSub,Failed,Completed,2022-08-13,0,Partner7,828,953362,336574
Photobug,api-gateway-24,/customers/5868,PaymentGateway,False,SalesforceCRM,Failed,Failed,2022-12-11,4,Partner7,45,513312,805921
Realmix,api-gateway-69,/customers/6844,ConfigService,False,AuthService,Pending,Failed,2021-03-27,17,Partner3,949,864729,132025
Oyoba,api-gateway-43,/customers/5494,MessageQueueService,False,RedisCache,Completed,Completed,2021-09-25,17,Partner9,140,305040,172427
Riffpath,api-gateway-78,/customers/1142,CatalogService,False,192.168.1.10,Failed,Pending,2022-06-15,6,Partner3,118,231472,591778
Dynabox,api-gateway-60,/customers/9429,PaymentGateway,True,DBCluster01,Pending,Pending,2020-03-16,7,Partner6,354,27298,623525
Wordpedia,api-gateway-57,/customers/4635,GoogleMapsAPI,True,BillingService,Failed,Completed,2021-12-27,12,Partner8,878,229694,740567
InnoZ,api-gateway-14,/customers/7803,DatabaseProxyService,False,SalesforceCRM,Completed,Failed,2021-06-22,5,Partner8,591,31985,269620
Layo,api-gateway-41,/customers/1223,OrderManagementService,True,SalesforceCRM,Pending,Pending,2022-05-18,14,Partner1,188,647968,468775
Oyoloo,api-gateway-44,/customers/8564,MessageQueueService,False,192.168.1.10,Completed,Completed,2022-04-14,14,Partner4,400,490801,461791
Topiczoom,api-gateway-78,/customers/7017,DatabaseProxyService,False,ApigeeEdge,Failed,Failed,2020-08-14,18,Partner1,761,789672,389901
Edgepulse,api-gateway-21,/customers/4662,CatalogService,True,ApigeeEdge,Completed,Failed,2021-09-06,14,Partner3,604,38583,622458
Livetube,api-gateway-41,/customers/9873,LoggingService,False,BillingService,Failed,Pending,2022-05-05,21,Partner2,3,289798,995825
Mybuzz,api-gateway-07,/customers/0902,GoogleMapsAPI,False,Server42,Completed,Completed,2020-04-26,8,Partner8,799,558264,334551
Skipfire,api-gateway-10,/customers/3013,OrderManagementService,True,KongGateway,Completed,Failed,2020-02-07,2,Partner1,701,350620,788889
Edgeify,api-gateway-80,/customers/8839,DatabaseProxyService,False,DBCluster01,Completed,Pending,2022-05-03,13,Partner4,345,325463,542279
Dynava,api-gateway-90,/customers/2802,CatalogService,True,SalesforceCRM,Completed,Failed,2022-02-08,11,Partner3,770,862652,281255
Mydeo,api-gateway-25,/customers/5013,NotificationEngine,True,AzureBlobStorage,Pending,Failed,2022-12-05,8,Partner7,906,781155,540644
Kwinu,api-gateway-05,/customers/0643,MessageQueueService,False,GooglePubSub,Pending,Failed,2021-07-15,19,Partner8,610,722820,655531
Flashset,api-gateway-84,/customers/7847,UserService,False,GooglePubSub,Failed,Completed,2022-12-29,23,Partner8,870,626412,261103
Riffpedia,api-gateway-10,/customers/2482,LoggingService,True,AWS_S3,Completed,Completed,2020-02-12,4,Partner7,243,173074,211423
Feedfish,api-gateway-33,/customers/1582,CatalogService,True,AzureBlobStorage,Completed,Completed,2020-08-18,18,Partner6,357,423949,983317
Divavu,api-gateway-15,/customers/1971,DatabaseProxyService,True,RedisCache,Completed,Completed,2021-05-01,11,Partner2,31,204177,348226
Gabcube,api-gateway-59,/customers/4741,LoggingService,True,Server42,Failed,Completed,2022-08-27,21,Partner8,243,569209,607386
Realpoint,api-gateway-79,/customers/6194,CatalogService,True,SmartLock-Entrance,Pending,Pending,2020-02-26,6,Partner3,821,64117,19166
Layo,api-gateway-75,/customers/4245,NotificationEngine,True,AWS_S3,Pending,Failed,2020-02-06,8,Partner1,503,449147,889569
Dynabox,api-gateway-90,/customers/2327,NotificationEngine,False,SensorArrayA1,Completed,Failed,2022-10-27,18,Partner7,875,59072,614699
Babbleset,api-gateway-01,/customers/0119,NotificationEngine,False,SmartLock-Entrance,Failed,Pending,2020-07-21,19,Partner5,120,947200,484989
Zoombox,api-gateway-13,/customers/8205,UserService,True,SmartLock-Entrance,Failed,Pending,2022-09-14,5,Partner6,86,529236,717054
Lazz,api-gateway-65,/customers/3506,ConfigService,True,DBCluster01,Completed,Failed,2020-12-15,23,Partner9,720,505046,660199
Topicware,api-gateway-86,/customers/8421,MessageQueueService,False,DBCluster01,Pending,Completed,2020-02-16,2,Partner1,371,63294,771544
Centizu,api-gateway-32,/customers/7021,NotificationEngine,True,KongGateway,Completed,Pending,2022-11-21,7,Partner4,165,303449,528205
Dabtype,api-gateway-68,/customers/7250,DatabaseProxyService,True,AWS_S3,Completed,Failed,2022-09-18,1,Partner9,53,566308,994913
Yombu,api-gateway-12,/customers/3328,MessageQueueService,False,AzureBlobStorage,Completed,Pending,2022-09-25,12,Partner7,191,172412,305474
Camimbo,api-gateway-13,/customers/5308,OrderManagementService,False,SensorArrayA1,Completed,Failed,2022-03-17,3,Partner6,709,770229,52664
Chatterpoint,api-gateway-09,/customers/0392,CatalogService,True,SensorArrayA1,Failed,Failed,2021-03-05,14,Partner1,272,866724,49882
Photojam,api-gateway-78,/customers/8821,InventoryModule,True,AuthService,Failed,Failed,2022-07-02,15,Partner1,121,81616,924448
Jabbercube,api-gateway-72,/customers/1939,DatabaseProxyService,True,AuthService,Pending,Completed,2021-03-21,4,Partner5,275,420278,796649
Jaloo,api-gateway-93,/customers/5658,PaymentGateway,True,Server42,Failed,Pending,2020-11-26,20,Partner3,662,188901,225722
Reallinks,api-gateway-45,/customers/1544,UserService,False,KongGateway,Pending,Failed,2022-08-25,18,Partner9,571,18529,210336
Ntags,api-gateway-90,/customers/2137,OrderManagementService,True,AWS_S3,Failed,Completed,2022-11-12,6,Partner3,538,363989,754015
Thoughtstorm,api-gateway-59,/customers/7330,LoggingService,True,AuthService,Failed,Failed,2022-05-15,0,Partner1,145,804118,651239
Rhyloo,api-gateway-14,/customers/4222,CatalogService,True,DBCluster01,Pending,Completed,2020-12-28,2,Partner2,642,568229,559858
Bluezoom,api-gateway-33,/customers/9467,CatalogService,False,AuthService,Pending,Failed,2020-10-31,2,Partner4,519,829277,809757
Shufflester,api-gateway-80,/customers/0896,UserService,False,SmartLock-Entrance,Pending,Completed,2020-05-05,7,Partner7,356,89990,196283
Avavee,api-gateway-78,/customers/5503,DatabaseProxyService,True,ApigeeEdge,Pending,Completed,2021-05-31,1,Partner5,944,795100,197428
DabZ,api-gateway-27,/customers/5597,NotificationEngine,True,SensorArrayA1,Pending,Pending,2021-07-21,4,Partner6,699,340666,255527
Devify,api-gateway-28,/customers/9701,GoogleMapsAPI,False,AWS_S3,Completed,Failed,2021-08-02,22,Partner9,342,804024,449849
Edgewire,api-gateway-82,/customers/4335,GoogleMapsAPI,False,ApigeeEdge,Pending,Failed,2021-03-26,12,Partner4,521,986032,427258
Shuffletag,api-gateway-91,/customers/4767,NotificationEngine,True,SensorArrayA1,Failed,Failed,2020-12-08,22,Partner3,85,190976,658987
Devshare,api-gateway-71,/customers/5576,ConfigService,True,GooglePubSub,Completed,Pending,2021-08-09,19,Partner4,433,506835,667167
Meetz,api-gateway-84,/customers/3774,CatalogService,True,Server42,Pending,Failed,2022-06-28,17,Partner4,779,596512,184043
Oyoloo,api-gateway-15,/customers/2796,CatalogService,False,192.168.1.10,Failed,Completed,2022-04-23,18,Partner1,261,894937,427851
Skinder,api-gateway-28,/customers/1190,GoogleMapsAPI,True,AzureBlobStorage,Pending,Failed,2020-07-09,17,Partner9,901,148802,747535
Tagopia,api-gateway-03,/customers/8574,MessageQueueService,True,BillingService,Completed,Failed,2020-07-29,16,Partner9,428,5271,522392
Babbleblab,api-gateway-62,/customers/1149,DatabaseProxyService,False,RedisCache,Completed,Pending,2021-06-09,23,Partner8,699,607706,329017
Skyba,api-gateway-51,/customers/9805,NotificationEngine,True,DBCluster01,Pending,Pending,2021-07-04,17,Partner7,223,93004,238483
Browsecat,api-gateway-32,/customers/8484,LoggingService,True,192.168.1.10,Completed,Pending,2020-06-16,11,Partner7,148,528973,255686
Muxo,api-gateway-37,/customers/6766,ConfigService,True,AzureBlobStorage,Pending,Failed,2020-11-08,21,Partner4,667,234988,285720
Wikido,api-gateway-26,/customers/3676,PaymentGateway,False,AWS_S3,Pending,Completed,2020-01-23,22,Partner9,257,928570,55887
Realblab,api-gateway-94,/customers/8071,UserService,True,SmartLock-Entrance,Completed,Completed,2021-03-09,18,Partner6,253,390519,840430
Yakijo,api-gateway-33,/customers/9324,CatalogService,False,DBCluster01,Pending,Pending,2020-10-25,3,Partner4,831,747434,727291
Feedmix,api-gateway-55,/customers/0090,MessageQueueService,True,RedisCache,Pending,Failed,2020-05-10,8,Partner4,404,467876,922440
Meetz,api-gateway-83,/customers/9571,NotificationEngine,False,RedisCache,Pending,Pending,2022-06-22,16,Partner8,490,279790,83865
Meezzy,api-gateway-17,/customers/8647,InventoryModule,True,SmartLock-Entrance,Failed,Failed,2022-01-18,20,Partner7,56,829796,294568
Browsezoom,api-gateway-26,/customers/1957,UserService,True,KongGateway,Failed,Failed,2022-10-02,12,Partner1,732,424840,362024
Tazz,api-gateway-57,/customers/7045,CatalogService,False,SmartLock-Entrance,Pending,Completed,2022-09-05,3,Partner9,235,640201,405907
Babblestorm,api-gateway-61,/customers/8648,OrderManagementService,False,GooglePubSub,Completed,Pending,2022-12-14,17,Partner9,156,673880,977287
Quatz,api-gateway-59,/customers/4210,ConfigService,False,GooglePubSub,Pending,Pending,2022-05-27,1,Partner6,48,721298,465649
Kayveo,api-gateway-65,/customers/8573,GoogleMapsAPI,True,AzureBlobStorage,Completed,Completed,2021-05-15,15,Partner9,648,309057,897702
Zoomcast,api-gateway-25,/customers/7236,NotificationEngine,True,SensorArrayA1,Failed,Pending,2021-11-16,11,Partner2,653,962013,887365
Blogspan,api-gateway-65,/customers/9548,UserService,False,Server42,Completed,Completed,2021-06-22,13,Partner9,977,651923,845902
Snaptags,api-gateway-68,/customers/9624,UserService,True,BillingService,Completed,Failed,2022-10-09,15,Partner3,832,796857,34625
Zoomdog,api-gateway-24,/customers/6241,OrderManagementService,True,AuthService,Pending,Failed,2022-12-08,17,Partner6,78,231315,595937
Vidoo,api-gateway-68,/customers/1851,GoogleMapsAPI,True,SalesforceCRM,Failed,Pending,2022-04-12,16,Partner7,854,900232,203313
Thoughtworks,api-gateway-20,/customers/2013,OrderManagementService,True,ApigeeEdge,Pending,Completed,2021-02-20,23,Partner9,962,393868,213102
Skibox,api-gateway-82,/customers/1573,UserService,True,GooglePubSub,Pending,Failed,2020-08-31,4,Partner7,729,837980,298413
Jabbercube,api-gateway-46,/customers/4946,DatabaseProxyService,True,RedisCache,Completed,Completed,2021-09-28,15,Partner8,655,32903,99495
Dabfeed,api-gateway-48,/customers/8838,PaymentGateway,False,SensorArrayA1,Failed,Completed,2020-02-19,23,Partner8,910,997412,374552
Thoughtbeat,api-gateway-86,/customers/6398,GoogleMapsAPI,False,AWS_S3,Completed,Completed,2021-12-12,0,Partner5,755,185245,537184
Realpoint,api-gateway-00,/customers/3990,ConfigService,True,SensorArrayA1,Pending,Completed,2022-12-03,0,Partner5,421,396375,823469
Jabbertype,api-gateway-37,/customers/4470,NotificationEngine,True,SmartLock-Entrance,Pending,Failed,2022-08-15,23,Partner8,977,227939,523688
Demivee,api-gateway-05,/customers/8419,PaymentGateway,True,SensorArrayA1,Completed,Completed,2022-04-28,8,Partner3,721,960504,510405
Kwimbee,api-gateway-46,/customers/2950,GoogleMapsAPI,False,SensorArrayA1,Failed,Pending,2022-09-26,4,Partner4,177,681830,819568
Mydeo,api-gateway-46,/customers/8419,UserService,False,BillingService,Failed,Failed,2021-04-30,19,Partner4,366,850399,324159
Gabtype,api-gateway-46,/customers/6217,CatalogService,False,RedisCache,Pending,Completed,2021-10-23,5,Partner7,658,76892,747476
Mymm,api-gateway-60,/customers/5596,ConfigService,True,AuthService,Failed,Completed,2021-05-02,7,Partner6,112,383964,962333
Topicware,api-gateway-92,/customers/1302,InventoryModule,False,SalesforceCRM,Pending,Completed,2020-03-03,22,Partner4,147,8227,9968
Blogpad,api-gateway-26,/customers/6237,NotificationEngine,False,RedisCache,Failed,Completed,2021-11-05,21,Partner6,541,660340,448463
Jaxbean,api-gateway-94,/customers/8647,UserService,True,KongGateway,Pending,Completed,2021-08-25,10,Partner8,883,391566,614570
Skipfire,api-gateway-51,/customers/9553,MessageQueueService,True,AzureBlobStorage,Pending,Completed,2020-12-26,4,Partner2,681,752062,169765
Thoughtsphere,api-gateway-70,/customers/5247,OrderManagementService,False,KongGateway,Completed,Completed,2022-12-30,18,Partner6,755,890875,594208
Ntags,api-gateway-95,/customers/7737,GoogleMapsAPI,False,Server42,Failed,Pending,2022-02-18,12,Partner9,403,793137,189035
Jetpulse,api-gateway-55,/customers/9547,ConfigService,True,SalesforceCRM,Failed,Completed,2020-12-31,18,Partner2,224,395278,423459
Devshare,api-gateway-26,/customers/8921,OrderManagementService,False,AWS_S3,Failed,Pending,2022-07-22,15,Partner9,507,697298,796360
Linktype,api-gateway-86,/customers/4664,InventoryModule,False,AzureBlobStorage,Completed,Pending,2022-03-29,23,Partner7,610,649402,652341
Vipe,api-gateway-28,/customers/3094,PaymentGateway,False,AWS_S3,Failed,Failed,2022-10-12,22,Partner6,41,699775,645776
Skipstorm,api-gateway-71,/customers/6205,LoggingService,False,SensorArrayA1,Completed,Completed,2022-09-14,20,Partner5,198,55104,27938
Meedoo,api-gateway-83,/customers/1258,GoogleMapsAPI,False,DBCluster01,Completed,Completed,2022-11-08,16,Partner2,625,342358,597646
Edgepulse,api-gateway-19,/customers/7752,ConfigService,False,AzureBlobStorage,Pending,Pending,2021-02-03,1,Partner6,656,633553,505429
Avamba,api-gateway-34,/customers/6351,OrderManagementService,True,SensorArrayA1,Completed,Failed,2021-11-02,5,Partner6,343,64512,427396
Edgeblab,api-gateway-30,/customers/7757,NotificationEngine,False,AzureBlobStorage,Completed,Pending,2022-10-12,21,Partner7,134,807046,289249
Ntag,api-gateway-75,/customers/6519,GoogleMapsAPI,False,DBCluster01,Failed,Pending,2020-04-12,7,Partner4,19,789614,911493
Dynava,api-gateway-83,/customers/1358,GoogleMapsAPI,False,BillingService,Failed,Pending,2021-05-26,4,Partner8,240,117243,312556
Twinte,api-gateway-47,/customers/2773,InventoryModule,True,SensorArrayA1,Failed,Failed,2021-08-25,5,Partner6,540,632437,234631
Meedoo,api-gateway-49,/customers/7991,MessageQueueService,True,BillingService,Failed,Pending,2020-06-29,10,Partner6,158,196872,915726
Divavu,api-gateway-83,/customers/3004,MessageQueueService,False,RedisCache,Completed,Pending,2020-03-28,14,Partner8,577,561555,513120
Roomm,api-gateway-96,/customers/9970,GoogleMapsAPI,True,KongGateway,Pending,Pending,2021-09-06,7,Partner1,584,747743,275923
Vidoo,api-gateway-02,/customers/4858,PaymentGateway,False,Server42,Pending,Completed,2021-04-09,4,Partner9,330,275472,348388
Wordify,api-gateway-92,/customers/2509,InventoryModule,False,SalesforceCRM,Completed,Failed,2020-06-04,1,Partner7,564,745436,724625
Oyoloo,api-gateway-70,/customers/3254,CatalogService,True,RedisCache,Pending,Failed,2021-09-15,15,Partner8,541,730423,177535
Photolist,api-gateway-07,/customers/9313,PaymentGateway,True,SmartLock-Entrance,Failed,Failed,2022-12-10,15,Partner1,919,550455,65628
Browsedrive,api-gateway-74,/customers/3411,UserService,True,SmartLock-Entrance,Pending,Failed,2021-01-23,20,Partner8,638,807,182573
Rhybox,api-gateway-29,/customers/6220,NotificationEngine,True,AWS_S3,Pending,Pending,2021-10-27,6,Partner6,358,373058,787335
Buzzshare,api-gateway-85,/customers/3644,PaymentGateway,True,BillingService,Failed,Pending,2022-07-04,1,Partner3,443,17602,698257
Myworks,api-gateway-19,/customers/1706,NotificationEngine,True,RedisCache,Completed,Pending,2022-08-08,0,Partner7,75,200730,140139
Thoughtstorm,api-gateway-08,/customers/5285,ConfigService,True,AuthService,Failed,Failed,2020-08-17,7,Partner7,112,888024,840558
Avamba,api-gateway-77,/customers/2672,OrderManagementService,False,BillingService,Failed,Completed,2021-08-30,23,Partner7,362,881588,737326
Buzzster,api-gateway-06,/customers/1016,PaymentGateway,True,AuthService,Completed,Failed,2020-01-01,1,Partner1,520,879599,846348
Tekfly,api-gateway-93,/customers/5124,LoggingService,True,AzureBlobStorage,Completed,Pending,2020-01-02,21,Partner9,334,422167,604608
Yombu,api-gateway-71,/customers/9292,ConfigService,True,BillingService,Pending,Failed,2021-12-22,0,Partner5,790,133532,188666
Digitube,api-gateway-22,/customers/8613,GoogleMapsAPI,True,SensorArrayA1,Failed,Failed,2020-02-12,2,Partner2,369,876400,915029
Meedoo,api-gateway-96,/customers/1860,OrderManagementService,False,GooglePubSub,Failed,Completed,2020-11-18,12,Partner5,890,168713,543720
Leexo,api-gateway-34,/customers/7682,PaymentGateway,False,SensorArrayA1,Pending,Failed,2020-04-02,17,Partner3,15,643653,511010
Ntag,api-gateway-03,/customers/3513,DatabaseProxyService,False,SalesforceCRM,Pending,Completed,2020-10-03,2,Partner8,692,754722,297814
Tagchat,api-gateway-86,/customers/2927,PaymentGateway,False,SalesforceCRM,Pending,Pending,2020-10-01,15,Partner9,836,897872,233196
Oba,api-gateway-35,/customers/5234,UserService,True,SensorArrayA1,Completed,Pending,2021-05-11,20,Partner5,410,102311,563482
Meezzy,api-gateway-62,/customers/1811,DatabaseProxyService,False,SmartLock-Entrance,Pending,Completed,2020-11-06,21,Partner6,563,757761,291810
Avaveo,api-gateway-93,/customers/6592,LoggingService,False,AzureBlobStorage,Pending,Completed,2020-12-13,14,Partner4,425,66697,374120
Divavu,api-gateway-13,/customers/3004,LoggingService,False,ApigeeEdge,Completed,Failed,2022-02-02,7,Partner5,767,997553,824638
Omba,api-gateway-00,/customers/5459,GoogleMapsAPI,False,BillingService,Failed,Completed,2021-09-18,13,Partner7,444,998499,997514
Kazu,api-gateway-09,/customers/4434,ConfigService,False,GooglePubSub,Pending,Failed,2022-07-21,17,Partner4,982,286541,730695
Fanoodle,api-gateway-72,/customers/5885,MessageQueueService,False,RedisCache,Pending,Failed,2020-12-19,20,Partner6,733,38159,136132
Flashdog,api-gateway-48,/customers/3596,CatalogService,False,192.168.1.10,Failed,Pending,2020-05-01,19,Partner8,974,886403,565414
Aimbu,api-gateway-42,/customers/5725,GoogleMapsAPI,True,RedisCache,Completed,Failed,2022-11-17,8,Partner3,443,849951,847793
Quaxo,api-gateway-00,/customers/3655,NotificationEngine,True,192.168.1.10,Pending,Failed,2021-07-03,19,Partner1,669,240077,569475
Skiptube,api-gateway-19,/customers/1102,MessageQueueService,False,AuthService,Failed,Failed,2022-07-17,12,Partner9,689,596645,825331
Rhycero,api-gateway-47,/customers/3525,DatabaseProxyService,False,RedisCache,Completed,Failed,2021-10-25,7,Partner3,834,775955,305426
Kazio,api-gateway-23,/customers/6009,UserService,False,AWS_S3,Failed,Failed,2020-04-18,7,Partner5,226,944809,914304
Katz,api-gateway-62,/customers/1598,CatalogService,False,GooglePubSub,Pending,Completed,2021-04-22,1,Partner6,785,276678,758292
Brainbox,api-gateway-99,/customers/3165,CatalogService,True,KongGateway,Completed,Completed,2020-09-17,17,Partner1,295,283908,413793
Tagopia,api-gateway-96,/customers/7077,DatabaseProxyService,True,GooglePubSub,Failed,Pending,2021-07-16,7,Partner2,763,410641,830040
Katz,api-gateway-02,/customers/1677,ConfigService,True,Server42,Failed,Completed,2021-01-30,22,Partner2,7,73214,257139
Oodoo,api-gateway-96,/customers/9868,NotificationEngine,True,KongGateway,Completed,Failed,2020-07-20,3,Partner2,479,457062,220716
Livetube,api-gateway-51,/customers/6845,MessageQueueService,False,BillingService,Pending,Pending,2021-11-29,12,Partner9,809,513662,298016
Browsedrive,api-gateway-67,/customers/8301,UserService,False,GooglePubSub,Completed,Pending,2020-08-30,19,Partner9,394,912706,576549
Voonder,api-gateway-68,/customers/4879,ConfigService,True,RedisCache,Pending,Completed,2021-11-12,13,Partner7,978,714975,558147
Photobean,api-gateway-49,/customers/7847,MessageQueueService,True,AuthService,Completed,Pending,2022-12-19,16,Partner7,207,209442,859483
Yata,api-gateway-92,/customers/4637,NotificationEngine,False,RedisCache,Failed,Failed,2021-03-06,17,Partner9,923,844987,215299
Eazzy,api-gateway-25,/customers/2819,GoogleMapsAPI,True,ApigeeEdge,Completed,Completed,2022-09-14,17,Partner2,415,955582,135769
Avaveo,api-gateway-32,/customers/0929,CatalogService,True,AzureBlobStorage,Completed,Failed,2020-01-15,3,Partner7,584,896386,872458
Npath,api-gateway-84,/customers/9908,GoogleMapsAPI,False,BillingService,Pending,Completed,2020-04-09,2,Partner9,425,236660,811301
Avaveo,api-gateway-31,/customers/5521,LoggingService,True,RedisCache,Completed,Completed,2022-02-10,1,Partner4,10,722578,437431
Dabfeed,api-gateway-18,/customers/0708,ConfigService,False,Server42,Pending,Failed,2022-03-01,23,Partner8,615,288488,273252
Ooba,api-gateway-68,/customers/3209,InventoryModule,False,ApigeeEdge,Completed,Pending,2020-05-20,22,Partner1,340,104749,523996
Twitterbeat,api-gateway-03,/customers/1459,CatalogService,False,SalesforceCRM,Pending,Completed,2022-05-29,13,Partner8,566,232026,857457
Brainverse,api-gateway-86,/customers/0756,DatabaseProxyService,True,SensorArrayA1,Pending,Completed,2020-06-07,11,Partner7,807,115871,964722
Avamba,api-gateway-87,/customers/1460,UserService,False,SmartLock-Entrance,Pending,Pending,2021-12-24,2,Partner5,314,477751,347291
Skivee,api-gateway-04,/customers/2134,LoggingService,True,SensorArrayA1,Completed,Completed,2021-03-28,8,Partner8,580,626025,392479
Oyoba,api-gateway-24,/customers/8597,MessageQueueService,True,Server42,Completed,Failed,2020-02-09,16,Partner3,797,61982,927606
Skipstorm,api-gateway-89,/customers/1232,GoogleMapsAPI,False,Server42,Failed,Completed,2020-06-30,18,Partner1,588,854861,265728
Yamia,api-gateway-77,/customers/8622,OrderManagementService,False,SalesforceCRM,Completed,Failed,2021-03-28,11,Partner1,788,645165,576231
Yodoo,api-gateway-78,/customers/3263,NotificationEngine,False,Server42,Completed,Completed,2020-04-30,8,Partner7,970,126345,598266
Dabjam,api-gateway-61,/customers/8720,PaymentGateway,False,DBCluster01,Failed,Pending,2022-01-05,9,Partner8,695,945312,373013
Shuffletag,api-gateway-90,/customers/2865,NotificationEngine,False,AzureBlobStorage,Failed,Failed,2021-11-13,0,Partner6,525,80808,785875
Trilith,api-gateway-33,/customers/4401,OrderManagementService,False,ApigeeEdge,Completed,Completed,2021-04-19,9,Partner8,452,374295,401200
Jazzy,api-gateway-34,/customers/2630,UserService,False,SmartLock-Entrance,Completed,Failed,2022-03-21,9,Partner5,102,133985,428494
Oyondu,api-gateway-96,/customers/6444,GoogleMapsAPI,False,192.168.1.10,Failed,Failed,2020-06-22,17,Partner9,134,908058,534171
Meevee,api-gateway-65,/customers/8364,UserService,False,192.168.1.10,Failed,Pending,2021-05-14,19,Partner6,361,80682,915838
Buzzbean,api-gateway-77,/customers/0064,InventoryModule,True,KongGateway,Failed,Failed,2021-06-14,19,Partner1,901,150655,559094
Roodel,api-gateway-07,/customers/6905,InventoryModule,False,AuthService,Completed,Completed,2022-01-11,2,Partner2,796,446366,947002
Tambee,api-gateway-85,/customers/8579,InventoryModule,True,AWS_S3,Failed,Pending,2020-01-12,23,Partner3,801,544727,128073
Zoomdog,api-gateway-39,/customers/1932,CatalogService,True,SensorArrayA1,Pending,Completed,2022-01-06,22,Partner3,367,308177,917166
Feedfire,api-gateway-58,/customers/8650,OrderManagementService,True,SmartLock-Entrance,Completed,Pending,2021-12-20,5,Partner4,565,630055,774896
Eimbee,api-gateway-27,/customers/5866,GoogleMapsAPI,False,RedisCache,Completed,Pending,2021-03-06,21,Partner8,665,966942,928005
Izio,api-gateway-14,/customers/6193,DatabaseProxyService,True,AzureBlobStorage,Failed,Completed,2021-06-30,20,Partner9,674,750876,326231
Zoomzone,api-gateway-64,/customers/7648,OrderManagementService,False,RedisCache,Failed,Pending,2020-03-06,0,Partner4,732,698370,309164
Shuffledrive,api-gateway-96,/customers/0878,MessageQueueService,False,KongGateway,Completed,Pending,2020-06-05,3,Partner9,119,363274,581770
DabZ,api-gateway-81,/customers/5755,PaymentGateway,True,RedisCache,Failed,Failed,2022-01-18,20,Partner1,783,987622,529332
Linktype,api-gateway-21,/customers/8370,MessageQueueService,True,Server42,Pending,Pending,2021-05-26,0,Partner5,314,139273,442899
